ID,Tag,Name,Week,Milk Volume,KGMS,FCE,Volume Pts,Move Pts,FCE Pts,KGMS Pts,Total Pts,Resting
481,422,Turfy,6,8.905000000000001,0.99,84.43,7,9,29,10,55,No
481,422,Turfy,7,11.87,1.29,78.84,21,8,13,26,68,No
481,422,Turfy,8,6.61,0.72,147.05,6,7,33,10,56,No
481,422,Turfy,9,4.76,0.55,189.86,4,4,36,5,49,No
481,422,Turfy,10,9.64,1.02,90.78,14,5,21,17,57,No
481,422,Turfy,12,7.43,0.79,112.42,8,5,29,10,52,No
482,424,Mozzarella,1,10.16,1.005,77.01,8,9,26,10,53,No
482,424,Mozzarella,6,11.19,1.135,66.61,11,8,21,14,54,No
482,424,Mozzarella,7,9.55,1.11,93.55,14,7,17,21,59,No
482,424,Mozzarella,8,7.32,0.9,123.55,8,8,27,13,56,No
482,424,Mozzarella,9,5.08,0.58,165.38,4,8,32,6,50,No
482,424,Mozzarella,10,10.66,1.14,80.17,16,4,16,20,56,No
482,424,Mozzarella,12,0,0,0,0,0,0,0,0,YES
483,485,AndTheLIfe,1,15.49,1.25,56.86,20,9,13,17,59,No
483,485,AndTheLIfe,6,6.23,0.71,133.47,3,4,34,5,46,No
483,485,AndTheLIfe,7,6.41,0.74,126.69,5,1,27,8,41,No
483,485,AndTheLIfe,8,0,0,0,0,0,0,0,0,YES
483,485,AndTheLIfe,9,10.59,1.23,78.3,16,9,12,23,60,No
483,485,AndTheLIfe,10,7.05,0.82,103.15,7,1,23,10,41,No
483,485,AndTheLIfe,12,10.54,1.15,76.46,15,9,13,19,56,No
484,426,To Beat,1,12.425,1.17,61.37,14,7,16,15,52,No
484,426,To Beat,6,11.275,1.13,71.66,11,8,24,14,57,No
484,426,To Beat,7,11.93,1.26,73.91,20,9,10,25,64,No
484,426,To Beat,8,8.66,0.96,104.62,11,9,22,15,57,No
484,426,To Beat,9,10.8,1.14,78.83,17,9,13,22,61,No
484,426,To Beat,10,11.67,1.25,75.19,19,9,14,23,65,No
484,426,To Beat,12,11.8,1.34,71.61,19,9,13,24,65,No
485,431,Moochinton,1,11.545,0.985,80.13,12,5,27,8,52,No
485,431,Moochinton,6,15.485,1.44,56.2,19,9,12,22,62,No
485,431,Moochinton,7,8.68,0.85,109.45,11,4,24,11,50,No
485,431,Moochinton,8,0,0,0,0,0,0,0,0,YES
485,431,Moochinton,9,13.33,1.34,72.11,22,3,11,26,62,No
485,431,Moochinton,10,11.25,1.04,81.59,18,3,16,17,54,No
485,431,Moochinton,12,11.55,1.21,78.72,18,5,15,22,60,No
486,490,Moo-Furious,1,6.35,0.74,108.8,3,1,33,4,41,No
486,490,Moo-Furious,6,6.08,0.66,106.58,3,1,33,4,41,No
486,490,Moo-Furious,7,4.04,0.43,157.04,3,1,38,5,47,No
486,490,Moo-Furious,8,6.92,0.78,97.43,8,1,23,11,43,No
486,490,Moo-Furious,9,11.8,1.17,52.36,23,1,7,25,56,No
486,490,Moo-Furious,10,14.35,1.4,40.7,25,1,6,30,62,No
486,490,Moo-Furious,12,5.12,0.55,113.51,5,1,32,6,44,No
487,437,Westwood,1,11.98,1.16,72.44,13,3,24,15,55,No
487,437,Westwood,6,6.06,0.58,146.39,3,9,34,4,50,No
487,437,Westwood,7,10.54,1.02,89.74,15,3,14,16,48,No
487,437,Westwood,8,5.73,0.61,165.77,4,6,28,5,43,No
487,437,Westwood,9,8.91,0.9,99.73,10,8,18,11,47,No
487,437,Westwood,10,9.44,0.91,92.48,11,8,17,11,47,No
487,437,Westwood,12,8.03,0.83,99.1,8,7,20,9,44,No
488,439,Milk,1,13.725,1.28,62.96,17,9,17,18,61,No
488,439,Milk,6,12.31,1.195,58.3,14,2,14,15,45,No
488,439,Milk,7,9.68,1,96.98,18,11,22,20,71,No
488,439,Milk,8,9.31,1.01,102.21,15,8,25,20,68,No
488,439,Milk,9,8.02,0.85,116.32,12,6,31,13,62,No
488,439,Milk,10,14.47,1.46,59.59,26,8,9,32,75,No
488,439,Milk,12,10.91,1.15,79.53,20,11,18,24,73,No
489,493,Dairyaz,1,9.345,1.115,91.23,7,9,30,13,59,No
489,493,Dairyaz,6,9.69,1.16,90.9,8,7,30,14,59,No
489,493,Dairyaz,7,15.68,1.97,63.04,26,2,8,32,68,No
489,493,Dairyaz,8,6.92,0.71,153.39,8,4,35,9,56,No
489,493,Dairyaz,9,4.83,0.58,201.56,4,7,38,7,56,No
489,493,Dairyaz,10,7.38,0.98,128.99,9,7,33,17,66,No
489,493,Dairyaz,12,7.13,0.99,126.82,8,8,33,16,65,No
490,444,Tanker,1,9.905000000000001,1.145,74.4,8,2,25,14,49,No
490,444,Tanker,6,12.165,1.29,63.66,13,7,19,18,57,No
490,444,Tanker,7,9.55,1.03,98.45,17,11,23,21,72,No
490,444,Tanker,8,6.19,0.66,156.68,7,11,37,8,63,No
490,444,Tanker,9,0,0,0,0,0,0,0,0,YES
490,444,Tanker,10,9.9,1.16,89.24,17,11,23,25,76,No
490,444,Tanker,12,11.89,1.44,72.96,23,11,15,31,80,No
491,445,Singh,1,12.825,1.2650000000000001,59.21,15,3,14,18,50,No
491,445,Singh,6,10.925,1.15,75.32,11,6,25,14,56,No
491,445,Singh,7,15.8,1.56,63.07,26,10,8,31,75,No
491,445,Singh,8,10.28,1.18,94.14,16,3,21,24,64,No
491,445,Singh,9,8.31,1.1,107.66,11,2,26,22,61,No
491,445,Singh,10,9.44,0.92,99.21,14,5,25,14,58,No
491,445,Singh,12,9.21,0.97,99.56,13,5,26,15,59,No
492,447,Horns,1,12.66,1.375,70.95,14,9,23,21,67,No
492,447,Horns,6,14.669999999999998,1.4849999999999999,64.84,18,4,20,23,65,No
492,447,Horns,7,14.55,1.39,71.55,26,10,10,29,75,No
492,447,Horns,8,11.47,1.14,91.29,20,10,20,23,73,No
492,447,Horns,9,0,0,0,0,0,0,0,0,YES
492,447,Horns,10,5.84,0.6,168.88,6,10,38,6,60,No
492,447,Horns,12,10.76,1.11,94.15,18,10,23,21,72,No
493,448,Mooliver,1,8.025,1.005,86.69,5,3,29,10,47,No
493,448,Mooliver,6,8.92,0.885,84.1,7,3,28,8,46,No
493,448,Mooliver,7,0,0,0,0,0,0,0,0,YES
493,448,Mooliver,8,13.9,1.43,66.35,22,9,8,26,65,No
493,448,Mooliver,9,9.01,0.95,94.7,12,4,20,15,51,No
493,448,Mooliver,10,8.42,0.86,106.92,10,9,25,11,55,No
493,448,Mooliver,12,8,0.81,111.38,9,8,26,9,52,No
494,449,Mooligan,1,13.975,1.45,55.7,17,4,12,23,56,No
494,449,Mooligan,6,8.86,0.84,95.27,6,9,31,6,52,No
494,449,Mooligan,7,5.9,0.66,141.2,4,6,29,6,45,No
494,449,Mooligan,8,6.48,0.58,132.39,6,7,27,6,46,No
494,449,Mooligan,9,9.32,1.03,88.12,12,7,16,17,52,No
494,449,Mooligan,10,10.22,1.06,76.21,14,7,13,17,51,No
494,449,Mooligan,12,4.47,0.5,172.77,4,6,32,5,47,No
495,500,Withaspoon,1,12.97,1.21,58.96,15,8,14,16,53,No
495,500,Withaspoon,6,8.92,0.9,84.46,7,4,29,8,48,No
495,500,Withaspoon,7,10.02,0.97,77.9,17,5,13,19,54,No
495,500,Withaspoon,8,0,0,0,0,0,0,0,0,YES
495,500,Withaspoon,9,9.11,0.83,84.95,15,2,19,13,49,No
495,500,Withaspoon,10,10.11,0.92,73.35,17,2,15,15,49,No
495,500,Withaspoon,12,7.44,0.73,105.72,9,3,29,8,49,No
496,503,Hiwhey,1,9.15,0.96,101.29,6,9,32,7,54,No
496,503,Hiwhey,6,7.61,0.81,116.45,5,7,33,6,51,No
496,503,Hiwhey,7,8.88,1.01,104.01,12,7,21,17,57,No
496,503,Hiwhey,8,10.88,1.16,81.85,17,7,14,21,59,No
496,503,Hiwhey,9,11.63,1.3,74.59,19,7,12,25,63,No
496,503,Hiwhey,10,9.02,0.99,92.24,12,8,20,15,55,No
496,503,Hiwhey,12,8.96,1.05,95.54,11,9,22,17,59,No
497,453,Ma'am,1,13.545000000000002,1.38,68.72,16,5,21,21,63,No
497,453,Ma'am,6,12.64,1.2349999999999999,74.17,14,9,25,17,65,No
497,453,Ma'am,7,15.81,1.49,61.26,23,9,6,27,65,No
497,453,Ma'am,8,14.96,1.61,63.58,22,9,7,27,65,No
497,453,Ma'am,9,8.7,0.87,104.48,11,9,22,12,54,No
497,453,Ma'am,10,14.07,1.51,63.24,21,9,9,26,65,No
497,453,Ma'am,12,11.42,1.13,78.6,17,9,15,18,59,No
498,506,Beefminster,1,9.125,0.88,108.56,6,5,33,6,50,No
498,506,Beefminster,6,12.025,1.15,80.22,13,7,27,14,61,No
498,506,Beefminster,7,9.95,0.97,107.24,17,8,26,18,69,No
498,506,Beefminster,8,10.62,1.01,97.57,18,8,23,19,68,No
498,506,Beefminster,9,8.9,0.88,112.46,14,9,29,15,67,No
498,506,Beefminster,10,8.09,0.84,123.1,10,9,33,13,65,No
498,506,Beefminster,12,9.94,1.12,97.99,16,10,26,22,74,No
499,509,Hayslayer,1,11.28,1.14,90.64,11,9,30,14,64,No
499,509,Hayslayer,6,11.39,1.16,87.36,12,8,29,14,63,No
499,509,Hayslayer,7,9.43,1.03,110.21,16,8,27,20,71,No
499,509,Hayslayer,8,9.85,1.05,97.76,16,3,22,20,61,No
499,509,Hayslayer,9,8.65,0.92,113.67,12,4,28,16,60,No
499,509,Hayslayer,10,8.23,1.02,120.16,11,9,31,18,69,No
499,509,Hayslayer,12,6.06,0.66,161.26,6,8,37,7,58,No
500,459,Scary,1,12.535,1.37,67.52,14,2,21,21,58,No
500,459,Scary,6,9.57,1.085,81.56,8,5,28,13,54,No
500,459,Scary,7,6.77,0.8,132.81,7,3,34,12,56,No
500,459,Scary,8,9.34,1.08,98.0,15,3,23,22,63,No
500,459,Scary,9,10.91,1.18,81.35,21,5,16,27,69,No
500,459,Scary,10,8.17,0.9,104.89,10,2,28,14,54,No
500,459,Scary,12,8.88,1.07,92.63,13,5,23,20,61,No
501,461,Moo'Lawson,1,13.625,1.315,59.16,16,4,14,20,54,No
501,461,Moo'Lawson,6,15.31,1.4300000000000002,55.85,19,4,12,22,57,No
501,461,Moo'Lawson,7,9.53,0.96,97.19,14,6,19,15,54,No
501,461,Moo'Lawson,8,11.54,1.08,82.28,18,6,14,19,57,No
501,461,Moo'Lawson,9,8.1,0.86,110.42,10,4,24,12,50,No
501,461,Moo'Lawson,10,0,0,0,0,0,0,0,0,YES
501,461,Moo'Lawson,12,12.96,1.37,63.89,21,3,9,25,58,No
502,518,McCow,1,7.26,0.66,124.74,4,3,34,3,44,No
502,518,McCow,6,9.91,0.88,91.74,9,6,30,7,52,No
502,518,McCow,7,11.35,1.08,79.9,16,8,11,18,53,No
502,518,McCow,8,15.59,1.72,58.02,21,5,5,26,57,No
502,518,McCow,9,17.86,1.67,49.58,21,6,5,26,58,No
502,518,McCow,10,11.99,1.21,66.06,17,5,9,19,50,No
502,518,McCow,12,7.53,0.87,111.37,7,7,24,10,48,No
503,467,Bigabucket,1,12.92,1.365,66.73,15,7,20,21,63,No
503,467,Bigabucket,6,12.785,1.275,67.62,14,3,22,18,57,No
503,467,Bigabucket,7,7.36,0.76,121.96,8,3,28,9,48,No
503,467,Bigabucket,8,8.65,0.96,106.56,11,6,24,15,56,No
503,467,Bigabucket,9,8,0.86,113.2,10,5,26,12,53,No
503,467,Bigabucket,10,9.69,1.03,86.08,14,3,19,17,53,No
503,467,Bigabucket,12,0,0,0,0,0,0,0,0,YES
504,470,Conner,1,11.485,1.09,78.9,11,9,27,12,59,No
504,470,Conner,6,13,1.335,70.21,15,7,23,19,64,No
504,470,Conner,7,9.24,0.99,108.69,15,8,26,18,67,No
504,470,Conner,8,11.76,1.23,87.77,22,6,18,26,72,No
504,470,Conner,9,14.95,1.59,65.81,26,10,10,32,78,No
504,470,Conner,10,7.47,0.83,131.44,9,10,34,11,64,No
504,470,Conner,12,9.46,1.01,101.16,15,8,27,17,67,No
505,527,Cow,1,11.76,1.23,82.06,12,9,28,17,66,No
505,527,Cow,6,13.635000000000002,1.31,65.46,16,2,20,19,57,No
505,527,Cow,7,7.71,0.74,123.85,10,7,30,9,56,No
505,527,Cow,8,7.45,0.72,128.0,9,4,31,10,54,No
505,527,Cow,9,7.79,0.83,121.14,10,7,30,12,59,No
505,527,Cow,10,9.14,0.98,104.84,13,9,26,17,65,No
505,527,Cow,12,13.29,1.39,70.43,23,10,13,28,74,No
506,531,Gonzaga,1,8.485,0.9450000000000001,108.46,5,5,33,7,50,No
506,531,Gonzaga,6,13.96,1.4849999999999999,59.45,17,2,16,23,58,No
506,531,Gonzaga,7,6.59,0.71,138.77,6,6,31,7,50,No
506,531,Gonzaga,8,5.61,0.62,158.37,5,2,33,6,46,No
506,531,Gonzaga,9,0,0,0,0,0,0,0,0,YES
506,531,Gonzaga,10,9.45,0.96,92.56,13,4,20,14,51,No
506,531,Gonzaga,12,4.71,0.62,185.27,4,4,35,5,48,No
507,540,Barrymore,1,12.57,1.165,60.84,14,5,16,15,50,No
507,540,Barrymore,6,10.254999999999999,0.935,69.03,9,1,23,9,42,No
507,540,Barrymore,7,13.11,1.42,65.28,21,8,7,27,63,No
507,540,Barrymore,8,14.11,1.3,63.12,22,9,7,24,62,No
507,540,Barrymore,9,8.8,0.93,98.17,12,9,21,14,56,No
507,540,Barrymore,10,13.07,1.28,61.82,21,8,8,24,61,No
507,540,Barrymore,12,8.59,0.94,99.12,10,9,23,13,55,No
508,360,Skim,1,8.58,1.1099999999999999,97.47,5,2,32,13,52,No
508,360,Skim,6,10.7,1.19,74.93,10,5,25,15,55,No
508,360,Skim,7,9.71,1.15,92.27,13,8,14,19,54,No
508,360,Skim,8,9.87,1.12,93.35,12,7,16,18,53,No
508,360,Skim,9,8.29,1.04,105.8,9,8,20,16,53,No
508,360,Skim,10,7.49,0.87,116.24,7,7,24,10,48,No
508,360,Skim,12,7,0.78,119.27,6,8,25,7,46,No
509,549,Whippa,1,11.99,1.26,70.4,13,9,22,18,62,No
509,549,Whippa,6,14.67,1.4300000000000002,54.78,18,3,11,22,54,No
509,549,Whippa,7,0,0,0,0,0,0,0,0,YES
509,549,Whippa,8,7.5,0.82,124.44,8,9,27,11,55,No
509,549,Whippa,9,11.94,1.31,74.71,20,6,12,25,63,No
509,549,Whippa,10,11.15,1.2,76.68,17,7,14,22,60,No
509,549,Whippa,12,7.25,0.86,117.76,7,4,29,11,51,No
510,371,Carter,1,15.815000000000001,1.52,49.8,20,4,8,25,57,No
510,371,Carter,6,14.06,1.28,50.08,17,1,8,18,44,No
510,371,Carter,7,8.91,1,84.73,10,2,11,14,37,No
510,371,Carter,8,7.8,0.73,100.07,7,2,17,7,33,No
510,371,Carter,9,9.63,1.01,77.51,11,2,11,14,38,No
510,371,Carter,10,3.36,0.3,200.77,3,2,28,3,36,No
510,371,Carter,12,15.33,1.64,45.43,19,1,5,23,48,No
511,480,Cattlestop,1,10.185,1.015,93.82,8,9,31,10,58,No
511,480,Cattlestop,6,9.835,0.99,90.17,8,4,30,10,52,No
511,480,Cattlestop,7,0,0,0,0,0,0,0,0,YES
511,480,Cattlestop,8,5.35,0.57,191.79,5,10,36,6,57,No
511,480,Cattlestop,9,7.13,0.78,133.4,9,10,31,11,61,No
511,480,Cattlestop,10,6.85,0.8,142.28,6,10,35,10,61,No
511,480,Cattlestop,12,5.42,0.64,172.96,4,10,37,6,57,No
512,481,Thiccshake,1,12.025,1.315,62.34,13,9,17,20,59,No
512,481,Thiccshake,6,11.305,1.115,67.94,12,7,22,13,54,No
512,481,Thiccshake,7,13.25,1.39,68.8,21,9,8,25,63,No
512,481,Thiccshake,8,0,0,0,0,0,0,0,0,YES
512,481,Thiccshake,9,10.4,1.02,83.73,15,9,15,16,55,No
512,481,Thiccshake,10,13.89,1.35,60.84,21,9,8,24,62,No
512,481,Thiccshake,12,11.89,1.44,70.32,18,9,12,25,64,No
513,484,Milkchill,1,15.384999999999998,1.37,61.46,20,7,16,21,64,No
513,484,Milkchill,6,11.56,1.13,72.76,12,6,24,14,56,No
513,484,Milkchill,7,11.44,1.12,84.36,21,2,15,23,61,No
513,484,Milkchill,8,9.52,0.85,102.72,15,5,24,13,57,No
513,484,Milkchill,9,0,0,0,0,0,0,0,0,YES
513,484,Milkchill,10,12.84,1.35,72.5,22,9,13,27,71,No
513,484,Milkchill,12,13.5,1.37,69.24,23,3,13,27,66,No
514,486,Beefquake,1,15.975,1.625,59.6,21,7,15,26,69,No
514,486,Beefquake,6,15.215,1.565,63.89,19,5,19,25,68,No
514,486,Beefquake,7,11.19,1.05,93.05,21,11,20,22,74,No
514,486,Beefquake,8,9.08,0.91,114.06,14,4,29,16,63,No
514,486,Beefquake,9,21.65,1.84,48.61,28,9,7,34,78,No
514,486,Beefquake,10,12.81,1.21,81.49,23,11,19,26,79,No
514,486,Beefquake,12,18.26,1.75,52.98,28,2,7,34,71,No
515,374,Posh,1,10.1,1.055,80.19,8,3,27,11,49,No
515,374,Posh,6,14.834999999999999,1.5550000000000002,59.89,18,1,16,25,60,No
515,374,Posh,7,14.46,1.43,62.59,21,8,5,25,59,No
515,374,Posh,8,29.31,2.85,32.38,22,4,5,26,57,No
515,374,Posh,9,9.78,1.09,97.71,14,5,18,18,55,No
515,374,Posh,10,10.93,1.11,79.62,15,7,15,18,55,No
515,374,Posh,12,12.45,1.28,71.68,18,5,12,21,56,No
516,381,Cow,1,11.895,1.205,67.13,12,1,20,16,49,No
516,381,Cow,6,15.524999999999999,1.585,57.14,19,6,13,25,63,No
516,381,Cow,7,13.09,1.34,67.03,18,3,7,22,50,No
516,381,Cow,8,12.22,1.17,72.26,16,4,8,19,47,No
516,381,Cow,9,8.7,0.96,99.18,9,5,18,14,46,No
516,381,Cow,10,12.52,1.25,68.28,17,7,9,19,52,No
516,381,Cow,12,0,0,0,0,0,0,0,0,YES
517,494,Pradera,1,10.309999999999999,0.975,96.79,9,2,31,7,49,No
517,494,Pradera,6,13.86,1.37,71.02,17,5,23,20,65,No
517,494,Pradera,7,7.71,0.85,138.26,8,4,28,10,50,No
517,494,Pradera,8,10.77,1.17,97.99,16,4,19,21,60,No
517,494,Pradera,9,10.18,1.15,100.66,15,6,20,21,62,No
517,494,Pradera,10,6.89,0.77,151.18,6,7,30,8,51,No
517,494,Pradera,12,6.52,0.78,155.49,6,6,31,8,51,No
518,495,Jumper,1,12.260000000000002,1.27,70.72,13,9,23,18,63,No
518,495,Jumper,6,11.415,1.165,78.52,12,5,26,15,58,No
518,495,Jumper,7,12.12,1.17,76.95,20,8,11,23,62,No
518,495,Jumper,8,11.89,1.29,81.61,19,8,14,24,65,No
518,495,Jumper,9,15.93,1.47,59.9,24,7,7,28,66,No
518,495,Jumper,10,9.08,0.93,101.38,12,9,24,13,58,No
518,495,Jumper,12,16.39,1.74,56.22,23,9,7,30,69,No
519,496,Boyce,1,13.835,1.345,55.99,17,8,12,20,57,No
519,496,Boyce,6,6.765,0.665,131.37,4,5,34,4,47,No
519,496,Boyce,7,8.04,0.85,111.37,9,7,22,10,48,No
519,496,Boyce,8,8.28,1.02,110.93,9,8,22,15,54,No
519,496,Boyce,9,8.43,1.04,102.08,10,8,20,16,54,No
519,496,Boyce,10,16.16,1.75,49.89,21,8,5,25,59,No
519,496,Boyce,12,12.01,1.41,68.24,17,8,10,23,58,No
520,552,Moodock,1,18.35,1.97,44.06,23,9,4,29,65,No
520,552,Moodock,6,9.69,0.98,84.02,8,8,28,10,54,No
520,552,Moodock,7,11.68,1.34,69.57,21,8,10,28,67,No
520,552,Moodock,8,17.81,1.87,48.08,26,8,5,32,71,No
520,552,Moodock,9,14.15,1.37,59.28,25,9,8,28,70,No
520,552,Moodock,10,15.05,1.59,49.69,25,5,7,31,68,No
520,552,Moodock,12,10.66,1.08,70.21,17,7,13,19,56,No
521,499,Van den Berg,1,11.969999999999999,1.27,75.43,13,7,25,18,63,No
521,499,Van den Berg,6,12.07,1.1099999999999999,78.81,13,8,27,13,61,No
521,499,Van den Berg,7,8.02,0.81,128.41,11,4,30,11,56,No
521,499,Van den Berg,8,6.1,0.65,168.5,6,10,34,7,57,No
521,499,Van den Berg,9,8.22,0.87,123.91,11,7,30,13,61,No
521,499,Van den Berg,10,6.49,0.69,153.07,6,7,35,7,55,No
521,499,Van den Berg,12,0,0,0,0,0,0,0,0,YES
522,574,Lanisteer,1,15.79,1.5,59.79,20,8,15,24,67,No
522,574,Lanisteer,6,14.01,1.45,67.29,17,8,22,22,69,No
522,574,Lanisteer,7,9.64,0.94,99.94,15,8,22,15,60,No
522,574,Lanisteer,8,7.07,0.7,133.44,8,5,31,9,53,No
522,574,Lanisteer,9,8.98,0.86,104.72,13,8,25,13,59,No
522,574,Lanisteer,10,6.89,0.77,133.15,6,8,32,9,55,No
522,574,Lanisteer,12,13.86,1.49,68.1,24,10,12,29,75,No
523,610,Ho,9,11.78,1.37,84.63,23,11,19,31,84,No
523,610,Ho,1,22.52,2.38,42.77,24,9,4,29,66,No
523,610,Ho,6,25.32,2.53,39.03,24,9,4,29,66,No
523,610,Ho,7,6.88,0.84,143.32,7,9,36,13,65,No
523,610,Ho,8,0,0,0,0,0,0,0,0,YES
523,610,Ho,10,9.45,1.15,103.4,15,9,28,25,77,No
523,610,Ho,12,9.73,1.16,97.96,16,11,27,23,77,No
524,409,Kangamoo,1,8.035,0.76,118.71,5,8,34,4,51,No
524,409,Kangamoo,6,8.98,0.96,93.38,7,3,31,9,50,No
524,409,Kangamoo,7,2.18,0.22,408.75,3,1,30,4,38,No
524,409,Kangamoo,8,10.39,1.06,86.77,14,1,14,16,45,No
524,409,Kangamoo,9,3.68,0.38,234.04,4,1,30,4,39,No
524,409,Kangamoo,10,0,0,0,0,0,0,0,0,YES
524,409,Kangamoo,12,4.48,0.52,175.39,4,1,30,4,39,No
525,626,Machiato,1,14.89,1.65,64.15,19,7,18,27,71,No
525,626,Machiato,6,13.42,1.38,74.09,16,9,25,21,71,No
525,626,Machiato,7,9.59,0.98,99.74,14,4,20,16,54,No
525,626,Machiato,8,10.38,1.11,96.58,16,6,20,20,62,No
525,626,Machiato,9,16.08,1.49,62.7,24,7,8,29,68,No
525,626,Machiato,10,15.54,1.56,57.58,23,3,7,28,61,No
525,626,Machiato,12,14.4,1.47,65.0,22,7,10,28,67,No
526,508,Large One,1,14.41,1.24,64.64,18,3,19,17,57,No
526,508,Large One,6,13.035,1.185,71.89,15,2,24,15,56,No
526,508,Large One,7,10.63,1.04,93.39,17,1,17,18,53,No
526,508,Large One,8,9.49,0.93,106.2,13,3,23,14,53,No
526,508,Large One,9,9.56,0.92,99.34,14,2,21,14,51,No
526,508,Large One,10,8.64,0.86,98.77,11,2,23,11,47,No
526,508,Large One,12,6.02,0.64,148.27,5,1,32,6,44,No
527,628,Mum,1,10.775,1.235,88.06,10,4,30,17,61,No
527,628,Mum,6,11.24,1.17,87.75,11,9,30,15,65,No
527,628,Mum,7,3.18,0.43,302.94,3,3,34,4,44,No
527,628,Mum,8,4.68,0.51,211.8,4,7,34,5,50,No
527,628,Mum,9,9.37,1.06,98.22,14,8,21,19,62,No
527,628,Mum,10,6.63,0.85,138.65,6,6,31,11,54,No
527,628,Mum,12,0,0,0,0,0,0,0,0,YES
528,629,Cowlohan,1,13.67,1.31,63.14,17,7,18,19,61,No
528,629,Cowlohan,6,26.05,2.14,31.32,25,9,3,29,66,No
528,629,Cowlohan,7,11.26,1.07,75.1,20,10,11,21,62,No
528,629,Cowlohan,8,10.15,1.01,84.71,17,10,17,19,63,No
528,629,Cowlohan,9,7.63,0.69,106.11,10,10,26,9,55,No
528,629,Cowlohan,10,8.74,0.96,84.51,12,9,19,16,56,No
528,629,Cowlohan,12,6.01,0.66,125.51,6,10,33,7,56,No
529,514,Dairy-lane,1,13.545,1.22,69.36,16,9,22,16,63,No
529,514,Dairy-lane,6,12.43,1.19,74.23,14,6,25,15,60,No
529,514,Dairy-lane,7,10.27,0.95,96.58,13,7,15,13,48,No
529,514,Dairy-lane,8,7.23,0.64,139.67,7,8,25,6,46,No
529,514,Dairy-lane,9,9.21,0.9,106.39,11,7,20,11,49,No
529,514,Dairy-lane,10,9.69,0.94,98.38,12,4,18,12,46,No
529,514,Dairy-lane,12,13.5,1.43,70.48,18,4,10,22,54,No
530,519,Haygan,1,12.45,1.19,69.84,14,9,22,16,61,No
530,519,Haygan,6,14.11,1.475,60.52,17,4,17,23,61,No
530,519,Haygan,7,6.47,0.76,140.41,4,6,27,8,45,No
530,519,Haygan,8,0,0,0,0,0,0,0,0,YES
530,519,Haygan,9,13.96,1.66,63.94,19,5,7,25,56,No
530,519,Haygan,10,20.45,2.34,42.92,21,4,5,25,55,No
530,519,Haygan,12,13.75,1.33,64.04,19,4,9,21,53,No
531,648,Ferdinanda,1,11.43,1.1,84.7,11,3,29,13,56,No
531,648,Ferdinanda,6,7.89,0.82,117.85,5,8,33,6,52,No
531,648,Ferdinanda,7,6.77,0.75,131.85,7,8,32,9,56,No
531,648,Ferdinanda,8,9.91,1.09,92.99,16,3,20,21,60,No
531,648,Ferdinanda,9,2.97,0.33,270.22,4,3,37,4,48,No
531,648,Ferdinanda,10,3.54,0.37,182.88,4,2,37,4,47,No
531,648,Ferdinanda,12,0,0,0,0,0,0,0,0,YES
532,522,Cowbain,1,8.53,0.815,125.14,5,7,34,5,51,No
532,522,Cowbain,6,8.5,0.8500000000000001,129.45,6,8,34,7,55,No
532,522,Cowbain,7,10.89,1.09,101.71,20,11,25,24,80,No
532,522,Cowbain,8,0,0,0,0,0,0,0,0,YES
532,522,Cowbain,9,5.68,0.66,183.62,6,11,39,8,64,No
532,522,Cowbain,10,6.71,0.79,155.85,7,11,39,11,68,No
532,522,Cowbain,12,6.85,0.76,146.41,7,11,38,9,65,No
533,433,Bechamel,1,11.07,1.03,72.2,11,5,23,11,50,No
533,433,Bechamel,6,13.47,1.23,58.86,16,2,15,16,49,No
533,433,Bechamel,7,8.8,0.83,104.69,10,7,19,10,46,No
533,433,Bechamel,8,13.38,1.19,71.84,19,4,9,19,51,No
533,433,Bechamel,9,15.79,1.43,59.53,21,3,6,24,54,No
533,433,Bechamel,10,15.73,1.4,57.34,20,5,6,23,54,No
533,433,Bechamel,12,8.15,0.85,108.57,8,4,23,9,44,No
534,654,Whiskey,1,8.64,0.87,107.49,5,9,33,6,53,No
534,654,Whiskey,6,8.04,0.81,112.91,5,9,33,6,53,No
534,654,Whiskey,7,8.42,0.84,108.93,10,5,24,11,50,No
534,654,Whiskey,8,10.49,1.11,89.01,16,9,17,20,62,No
534,654,Whiskey,9,7.57,0.78,116.3,9,9,26,10,54,No
534,654,Whiskey,10,6.98,0.74,124.52,7,9,29,8,53,No
534,654,Whiskey,12,6.67,0.7,125.3,6,9,30,7,52,No
535,682,Saltlick,1,15.91,1.525,54.14,20,6,11,25,62,No
535,682,Saltlick,6,13.704999999999998,1.29,60.77,16,9,17,18,60,No
535,682,Saltlick,7,7.19,0.74,135.85,7,7,28,7,49,No
535,682,Saltlick,8,9.46,0.94,105.04,12,8,20,14,54,No
535,682,Saltlick,9,7.8,0.78,124.05,8,6,26,9,49,No
535,682,Saltlick,10,11.08,1.21,85.23,16,6,17,20,59,No
535,682,Saltlick,12,9.26,0.88,103.29,11,4,23,10,48,No
536,529,Yoggit,1,11.225000000000001,1.185,67.95,11,9,21,16,57,No
536,529,Yoggit,6,10.425,1.1099999999999999,75.33,10,5,25,13,53,No
536,529,Yoggit,7,9.71,1.06,95.52,18,11,21,22,72,No
536,529,Yoggit,8,7.46,0.81,120.33,9,7,30,13,59,No
536,529,Yoggit,9,12.05,1.07,74.64,23,11,14,22,70,No
